 # webanno.custom.Entity | NC # webanno.custom.SemanticRelation | SemRelation | AttachTo=webanno.custom.Entity
#id=1
#text=Geradeheraus will ich es Dir nur gestehen , daß , wie ich meine , alles Entsetzliche und Schreckliche , wovon Du sprichst , nur in Deinem Innern vorging , die wahre wirkliche Außenwelt aber daran wohl wenig teilhatte . Widerwärtig genug mag der alte Coppelius gewesen sein , aber daß er Kinder haßte , das brachte in Euch Kindern wahren Abscheu gegen ihn hervor
1-1	Geradeheraus	O	_	_	
1-2	will	O	_	_	
1-3	ich	O	_	_	
1-4	es	O	_	_	
1-5	Dir	O	_	_	
1-6	nur	O	_	_	
1-7	gestehen	O	_	_	
1-8	,	O	_	_	
1-9	daß	O	_	_	
1-10	,	O	_	_	
1-11	wie	O	_	_	
1-12	ich	O	_	_	
1-13	meine	O	_	_	
1-14	,	O	_	_	
1-15	alles	O	_	_	
1-16	Entsetzliche	B-NC	_	_	
1-17	und	O	_	_	
1-18	Schreckliche	B-NC	Synonym	1-16	
1-19	,	O	_	_	
1-20	wovon	O	_	_	
1-21	Du	O	_	_	
1-22	sprichst	O	_	_	
1-23	,	O	_	_	
1-24	nur	O	_	_	
1-25	in	O	_	_	
1-26	Deinem	O	_	_	
1-27	Innern	B-NC	_	_	
1-28	vorging	O	_	_	
1-29	,	O	_	_	
1-30	die	O	_	_	
1-31	wahre	O	_	_	
1-32	wirkliche	O	_	_	
1-33	Außenwelt	B-NC	_	_	
1-34	aber	O	_	_	
1-35	daran	O	_	_	
1-36	wohl	O	_	_	
1-37	wenig	O	_	_	
1-38	teilhatte	O	_	_	
1-39	.	O	_	_	
1-40	Widerwärtig	O	_	_	
1-41	genug	O	_	_	
1-42	mag	O	_	_	
1-43	der	O	_	_	
1-44	alte	O	_	_	
1-45	Coppelius	B-NC	_	_	
1-46	gewesen	O	_	_	
1-47	sein	O	_	_	
1-48	,	O	_	_	
1-49	aber	O	_	_	
1-50	daß	O	_	_	
1-51	er	O	_	_	
1-52	Kinder	B-NC	_	_	
1-53	haßte	O	_	_	
1-54	,	O	_	_	
1-55	das	O	_	_	
1-56	brachte	O	_	_	
1-57	in	O	_	_	
1-58	Euch	O	_	_	
1-59	Kindern	B-NC	_	_	
1-60	wahren	O	_	_	
1-61	Abscheu	B-NC	_	_	
1-62	gegen	O	_	_	
1-63	ihn	O	_	_	
1-64	hervor	O	_	_	

#id=2
#text=Natürlich verknüpfte sich nun in Deinem kindischen Gemüt der schreckliche Sandmann aus dem Ammenmärchen mit dem alten Coppelius , der Dir , glaubtest Du auch nicht an den Sandmann , ein gespenstischer , Kindern vorzüglich gefährlicher , Unhold blieb . Das unheimliche Treiben mit Deinem Vater zur Nachtzeit war wohl nichts anders , als daß beide insgeheim alchymistische Versuche machten , womit die Mutter nicht zufrieden sein konnte , da gewiß viel Geld unnütz verschleudert und obendrein , wie es immer mit solchen Laboranten der Fall sein soll , des Vaters Gemüt ganz von dem trügerischen Drange nach hoher Weisheit erfüllt , der Familie abwendig gemacht wurde . Der Vater hat wohl gewiß durch eigne Unvorsichtigkeit seinen Tod herbeigeführt , und Coppelius ist nicht schuld daran : Glaubst Du , daß ich den erfahrnen Nachbar Apotheker gestern frug , ob wohl bei chemischen Versuchen eine solche augenblicklich tötende Explosion möglich sei ? Der sagte : »Ei allerdings« und beschrieb mir nach seiner Art gar weitläufig und umständlich , wie das zugehen könne , und nannte dabei so viel sonderbar klingende Namen , die ich gar nicht zu behalten vermochte . – Nun wirst Du wohl unwillig werden über Deine Clara , Du wirst sagen : »In dies kalte Gemüt dringt kein Strahl des Geheimnisvollen , das den Menschen oft mit unsichtbaren Armen umfaßt ; sie erschaut nur die bunte Oberfläche der Welt und freut sich , wie das kindische Kind über die goldgleißende Frucht , in deren Innern tödliches Gift verborgen .
2-1	Natürlich	O	_	_	
2-2	verknüpfte	O	_	_	
2-3	sich	O	_	_	
2-4	nun	O	_	_	
2-5	in	O	_	_	
2-6	Deinem	O	_	_	
2-7	kindischen	O	_	_	
2-8	Gemüt	B-NC	_	_	
2-9	der	O	_	_	
2-10	schreckliche	O	_	_	
2-11	Sandmann	B-NC	_	_	
2-12	aus	O	_	_	
2-13	dem	O	_	_	
2-14	Ammenmärchen	B-NC	_	_	
2-15	mit	O	_	_	
2-16	dem	O	_	_	
2-17	alten	O	_	_	
2-18	Coppelius	B-NC	_	_	
2-19	,	O	_	_	
2-20	der	O	_	_	
2-21	Dir	O	_	_	
2-22	,	O	_	_	
2-23	glaubtest	O	_	_	
2-24	Du	O	_	_	
2-25	auch	O	_	_	
2-26	nicht	O	_	_	
2-27	an	O	_	_	
2-28	den	O	_	_	
2-29	Sandmann	B-NC	Hypernym	2-218	
2-30	,	O	_	_	
2-31	ein	O	_	_	
2-32	gespenstischer	O	_	_	
2-33	,	O	_	_	
2-34	Kindern	B-NC	Holonym	2-104	
2-35	vorzüglich	O	_	_	
2-36	gefährlicher	O	_	_	
2-37	,	O	_	_	
2-38	Unhold	B-NC	Hypernym	2-218	
2-39	blieb	O	_	_	
2-40	.	O	_	_	
2-41	Das	O	_	_	
2-42	unheimliche	O	_	_	
2-43	Treiben	B-NC	_	_	
2-44	mit	O	_	_	
2-45	Deinem	O	_	_	
2-46	Vater	B-NC	Co-Hyponym	2-34	
2-47	zur	O	_	_	
2-48	Nachtzeit	B-NC	_	_	
2-49	war	O	_	_	
2-50	wohl	O	_	_	
2-51	nichts	O	_	_	
2-52	anders	O	_	_	
2-53	,	O	_	_	
2-54	als	O	_	_	
2-55	daß	O	_	_	
2-56	beide	O	_	_	
2-57	insgeheim	O	_	_	
2-58	alchymistische	O	_	_	
2-59	Versuche	B-NC	_	_	
2-60	machten	O	_	_	
2-61	,	O	_	_	
2-62	womit	O	_	_	
2-63	die	O	_	_	
2-64	Mutter	B-NC	Hypernym|Holonym	2-218|2-104	
2-65	nicht	O	_	_	
2-66	zufrieden	O	_	_	
2-67	sein	O	_	_	
2-68	konnte	O	_	_	
2-69	,	O	_	_	
2-70	da	O	_	_	
2-71	gewiß	O	_	_	
2-72	viel	O	_	_	
2-73	Geld	B-NC	_	_	
2-74	unnütz	O	_	_	
2-75	verschleudert	O	_	_	
2-76	und	O	_	_	
2-77	obendrein	O	_	_	
2-78	,	O	_	_	
2-79	wie	O	_	_	
2-80	es	O	_	_	
2-81	immer	O	_	_	
2-82	mit	O	_	_	
2-83	solchen	O	_	_	
2-84	Laboranten	B-NC	Hypernym	2-218	
2-85	der	O	_	_	
2-86	Fall	B-NC	_	_	
2-87	sein	O	_	_	
2-88	soll	O	_	_	
2-89	,	O	_	_	
2-90	des	O	_	_	
2-91	Vaters	B-NC	_	_	
2-92	Gemüt	B-NC	_	_	
2-93	ganz	O	_	_	
2-94	von	O	_	_	
2-95	dem	O	_	_	
2-96	trügerischen	O	_	_	
2-97	Drange	B-NC	_	_	
2-98	nach	O	_	_	
2-99	hoher	O	_	_	
2-100	Weisheit	B-NC	_	_	
2-101	erfüllt	O	_	_	
